song_id,album_id,track_number,release_date,release_date_precision,song_name,popularity_song,explicit,song_type,artist_id,name,followers,popularity_artist,artist_type,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,main_genre
6fsSZbNL7XP9gf1kJ2l155,4NsAwBNLIHDpmlCCGNGzH9,2,01.01.71,day,Gypsys Tramps & Thieves,51,FALSE,Solo,72OaDtakiy6yFqkt4TsiFt,Cher,1204125,74,singer,158000,0,1,4,0.203,0.48,0.669,0,0.0698,-11.119,0.0376,0.705,170.849,dance pop
0tTyTMPfpkAv37lrRkiP3T,5ZXz8b9StHJtDYpqqJUtih,2,11.02.17,day,Hey Joe,12,FALSE,Solo,72OaDtakiy6yFqkt4TsiFt,Cher,1204125,74,singer,205053,2,1,4,0.386,0.495,0.464,0.00000307,0.286,-8.361,0.0263,0.478,76.944,dance pop
75miYzXfHBB7Bb8zbLMzFZ,3XYxB1eX8ouHMAZ00dAZ0C,1,01.04.66,day,Bang Bang (My Baby Shot Me Down),33,FALSE,Solo,72OaDtakiy6yFqkt4TsiFt,Cher,1204125,74,singer,165293,7,0,4,0.311,0.515,0.291,0,0.288,-17.016,0.0302,0.781,84.264,dance pop
5ElFQhsIMNNfCL24SXU53S,3XYxB1eX8ouHMAZ00dAZ0C,3,01.04.66,day,Where Do You Go,12,FALSE,Solo,72OaDtakiy6yFqkt4TsiFt,Cher,1204125,74,singer,195867,7,1,4,0.759,0.201,0.418,0.0000485,0.169,-15.353,0.0296,0.717,69.839,dance pop
1ONo2x3Lv4vhWoEd5A7U4q,0Byh9TWAYzZgzVCXAtKpIB,13,01.01.02,day,Feel The Girl,17,TRUE,Solo,0WjnlObkDedRrSBTC9N3lW,Ms. Jade,14028,30,rapper,246133,4,0,4,0.471,0.905,0.635,0.000143,0.113,-7.889,0.308,0.722,103.933,hip pop
7vKYuqKAySUizIkcAl4Oal,42xHDcAyEnhKzLPCrdnBud,3,19.03.02,day,Don`t You Forget It,43,FALSE,Solo,28821fRwpAWk44HfJ96PGV,Glenn Lewis,60197,44,band,248773,6,0,4,0.118,0.708,0.513,0,0.114,-7.748,0.0888,0.31,89,canadian pop
4Q8yCpsxxJF0tRsjzu6Ytw,1CeFJy8yiuvmiOIF2WPFne,2,18.03.02,day,Insatiable,46,FALSE,Solo,0ihJnGEjNnbM6uuTn3RHMo,Darren Hayes,48707,43,singer,310227,0,0,4,0.0974,0.67,0.847,0,0.0842,-5.449,0.0545,0.852,143.872,australian pop
0NdEFLohwfZpyncrBCq1ZY,6Kykkbhfc5bRHTFw6fLqBT,3,09.07.01,day,I Do!!,45,FALSE,Solo,6cStgiv1qH5z6GYrFsjuGj,Toya,2364,55,singer,213493,6,0,4,0.0859,0.781,0.583,0.00216,0.058,-7.83,0.0628,0.91,156.264,hip pop
6jCLSGa6VpnHu5kc3d3j9E,6Kykkbhfc5bRHTFw6fLqBT,1,09.07.01,day,No Matta What (Party All Night) - Radio Mix,20,FALSE,Solo,6cStgiv1qH5z6GYrFsjuGj,Toya,2364,55,singer,208733,8,1,4,0.0957,0.676,0.822,0,0.0762,-5.427,0.0919,0.386,81.079,hip pop
0qdQUeKVyevrbKhAo0ibxS,4I4xtHaIFOzhZfp1NIHkY6,2,27.11.70,day,My Sweet Lord,74,FALSE,Solo,7FIoB5PHdrMZVC3q2HE5MS,George Harrison,1194777,72,singer,281227,1,0,4,0.0794,0.538,0.704,0,0.0867,-8.904,0.0332,0.583,120.963,album rock
76TpWFiK5YCgw1hy26DWZp,4I4xtHaIFOzhZfp1NIHkY6,5,27.11.70,day,What Is Life,63,FALSE,Solo,7FIoB5PHdrMZVC3q2HE5MS,George Harrison,1194777,72,singer,264413,4,1,4,0.00467,0.468,0.834,0.000454,0.318,-5.806,0.0323,0.878,131.322,album rock
14zj5jZTzV1MN8pQAR730z,0dO8qorptUT8tWmeW5wcF6,7,09.12.74,day,Dark Horse,43,FALSE,Solo,7FIoB5PHdrMZVC3q2HE5MS,George Harrison,1194777,72,singer,233720,7,1,4,0.0955,0.625,0.683,0.000418,0.305,-12.494,0.0455,0.722,95.628,album rock
4XMRt4xFqLzGs4wDKkSSeu,79hB4QtJjn0Y4DyRPpllZg,1,30.05.73,day,Give Me Love (Give Me Peace On Earth),58,FALSE,Solo,7FIoB5PHdrMZVC3q2HE5MS,George Harrison,1194777,72,singer,215693,5,1,4,0.485,0.388,0.564,0.00989,0.127,-11.531,0.0484,0.6,79.294,album rock
3dRafF3mJEGCxVaONlh4h2,6hqxSTZauLStrt5lThvY2r,1,05.11.82,day,Wake Up My Love - Remastered 2004,30,FALSE,Solo,7FIoB5PHdrMZVC3q2HE5MS,George Harrison,1194777,72,singer,216067,7,1,4,0.299,0.625,0.685,0,0.0435,-7.1,0.0295,0.91,138.502,album rock
0eAcyscDIMa94ZxSwNfVZE,7y9Fefugnr5b8fHHt9eE7X,4,19.11.76,day,This Song - Remastered 2004,29,FALSE,Solo,7FIoB5PHdrMZVC3q2HE5MS,George Harrison,1194777,72,singer,254053,4,1,4,0.0743,0.631,0.795,0.0178,0.128,-4.713,0.0305,0.749,132.272,album rock
0pCDds54QUooGedfpHUjtW,2UQSMFU11WqCr7shuCRGZL,5,01.01.01,day,Love Of My Life,45,FALSE,Solo,6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,717998,68,singer,281867,6,1,4,0.13,0.597,0.439,0.0000135,0.11,-7.364,0.0281,0.349,61.904,dance pop
6mwA6YiKDjAUG8kWvRRUPh,0ZnKlkQrZb1xDbT8bmPSjo,4,21.09.99,day,Back At One,71,FALSE,Solo,6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,717998,68,singer,263667,11,1,4,0.542,0.649,0.357,0,0.151,-9.09,0.0307,0.241,129.798,dance pop
6OCkJHVoGoWOMymzjzdOHX,0ZnKlkQrZb1xDbT8bmPSjo,5,21.09.99,day,Stay Or Let It Go,33,FALSE,Solo,6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,717998,68,singer,279847,5,0,4,0.0241,0.636,0.572,0.000441,0.107,-6.785,0.0417,0.45,80.015,dance pop
179L4h7j7IvwbfgphkqXaw,5plwgY6zhrHuiJRRhkKFsZ,1,08.08.95,day,On The Down Low,23,FALSE,Solo,6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,717998,68,singer,299467,4,1,4,0.38,0.657,0.678,0.000536,0.0716,-8.427,0.247,0.722,185.976,dance pop
1rtaHXGz1F312rodwkvXgE,3OcBsJXFBHWTxRV4hVAXpf,7,23.09.97,day,Hold Me,25,FALSE,Solo,6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,717998,68,singer,229000,0,1,4,0.0388,0.863,0.476,0.000187,0.0533,-8.096,0.0609,0.592,96.929,dance pop
3ltqIDgVV4QSNDQPQ4y5kr,5k0DIwQUjfFWxxliiWVzxr,2,01.01.01,day,Ugly,36,TRUE,Solo,3RPYHNSwe3w0mtfJwKIN9P,Bubba Sparxxx,172628,60,rapper,265227,6,1,4,0.287,0.752,0.838,0.000122,0.189,-5.716,0.159,0.71,90.824,atl hip hop
5z6xHjCZr7a7AIcy8sPBKy,5klPnHQ5dy6Qm2Ul7h1lp5,12,01.01.01,day,Smooth Criminal,71,FALSE,Solo,6TZdvF1kFzwnQLgHQynzsO,Alien Ant Farm,455547,64,band,209267,9,0,4,0.00434,0.647,0.964,0.0036,0.15,-4.225,0.06,0.875,126.942,alternative metal
0ho4ac5tM9CNcmeIElhadF,6AnYRqJHyeEzt2zviudTMH,6,11.06.03,day,Hit `Em up Style (Oops!),53,FALSE,Solo,6vytZ677lz4LzCrUDcDokM,Blu Cantrell,103918,58,singer,250493,5,0,4,0.173,0.698,0.722,0,0.289,-5.319,0.0799,0.67,90.116,hip pop
4KacUpvbA3Mfo05gttTjhN,2UCWsnmZEVg9HhnMeKTsim,4,01.01.01,day,Fat Lip,71,TRUE,Solo,0qT79UgT5tY4yudH9VfsdT,Sum 41,2174028,76,band,178267,9,1,4,0.000618,0.574,0.911,0,0.0769,-5.176,0.0715,0.573,98.075,alternative metal
391iCHoWz3EPkXh1A2v42F,5wq0AUenn2o3RXoBelNsxu,3,14.10.03,day,Take You Out,30,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,290133,8,1,4,0.437,0.526,0.597,0,0.961,-8.932,0.193,0.385,86.222,funk
70NmePXQxL3b688VuLSFae,3F4E8x0AIxDFBFjFlLYPeN,5,01.10.96,day,I Can Make It Better,25,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,335480,0,1,3,0.285,0.714,0.497,0,0.0668,-7.643,0.0344,0.671,95.817,funk
56JRqiQ6QRaehxkG8852pL,3F4E8x0AIxDFBFjFlLYPeN,1,01.10.96,day,Your Secret Love,37,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,252600,5,0,4,0.191,0.658,0.688,0.00000133,0.173,-7.049,0.0297,0.424,143.783,funk
3xvcFlh6hHqxyiAFkqpsjZ,79RyzfidCUY1XvdzwW0AYy,8,20.09.94,day,Always and Forever,61,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,292733,4,1,3,0.669,0.429,0.413,0.0000079,0.288,-9.566,0.032,0.155,149.312,funk
4vgxvqlt55AJHhUxMIUgJA,6LKej6X33QEOH1IIL9FWX5,1,26.05.93,day,Little Miracles (Happen Every Day),22,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,281467,11,0,4,0.355,0.66,0.464,0,0.157,-12.266,0.0309,0.233,122.021,funk
4AhLeJ9sJZeBSd5u2Y9Xa1,4mSFu3YmqIHfPngFDqZl4f,4,26.04.91,day,The Rush,18,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,404760,1,1,4,0.000996,0.628,0.932,0.309,0.0511,-8.914,0.0508,0.969,187.925,funk
2rgMQNOF91LdmJClQAgqW9,4mSFu3YmqIHfPngFDqZl4f,6,26.04.91,day,Don`t Want to Be a Fool,34,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,275133,7,1,4,0.482,0.632,0.576,0,0.151,-8.345,0.0234,0.323,95.321,funk
6ep87j7rt6j8Fok55N9NOs,4mSFu3YmqIHfPngFDqZl4f,2,26.04.91,day,Power of Love / Love Power,39,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,402413,0,1,4,0.0174,0.602,0.911,0.0000347,0.0735,-6.615,0.0387,0.851,92.357,funk
042pmCix7CPth3l3X28jl1,5rrSO0mgkVmZF1qjPn0TKD,10,1989,year,Here and Now,49,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,323000,7,1,4,0.528,0.572,0.284,0,0.0853,-14.453,0.0269,0.244,74.968,funk
7h8hDsFT5GQ2Sa9tdewyJt,1JJ0VNQJJU9AXQApfGC1dC,2,23.09.88,day,She Won`t Talk To Me,18,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,276227,1,0,4,0.226,0.764,0.857,0,0.102,-6.58,0.0371,0.968,116.923,funk
0M78T1W2eL8DsLgCufoGzM,3uWgCaZ1ixRuMvBZniwxJj,1,19.09.86,day,Stop to Love,36,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,310267,6,1,4,0.035,0.729,0.534,0.00101,0.054,-11.564,0.0372,0.9,143.604,funk
4jwj7WcGHwNpG0ovatCbST,3uWgCaZ1ixRuMvBZniwxJj,5,19.09.86,day,Give Me the Reason,38,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,285600,5,0,4,0.0849,0.751,0.639,0.000586,0.0763,-11.497,0.0361,0.875,140.004,funk
5ufz4Pc89GU8FBAp1lPatq,3uWgCaZ1ixRuMvBZniwxJj,6,19.09.86,day,There`s Nothing Better Than Love,40,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,283733,9,1,4,0.511,0.457,0.437,0,0.125,-12.037,0.0672,0.6,68.577,funk
6d3ic1mkWMxf5DPIW798f0,3oG1ai7tyPHOm2w2ZkjpLi,1,21.09.82,day,Bad Boy / Having a Party,41,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,316227,11,0,4,0.196,0.699,0.696,0,0.32,-9.582,0.26,0.821,121.233,funk
3nFJbZCHP4d9vduKjJLdBL,1B4oPgG5ljWTRxsKcTHAYn,1,12.08.81,day,Never Too Much,68,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,230467,2,1,4,0.125,0.734,0.583,0,0.0367,-11.866,0.129,0.76,109.935,funk
6ykYnj6kpUsaUur53jMnhN,5Ql0BSlDT1AqZTZEzA8o3a,7,25.11.83,day,Superstar / Until You Come Back to Me (That`s What I`m Gonna Do),37,FALSE,Solo,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,1066649,68,singer,558773,11,1,4,0.746,0.37,0.283,0.0868,0.22,-12.562,0.0303,0.0702,117.199,funk
6j2aNuhJJUnRj6UHcvn5PI,2oJxBPqylFpSb60hOJ4DcH,2,20.03.01,day,I`m a Thug,56,TRUE,Solo,12FHARd9fY0Tu0ila4Ua25,Trick Daddy,461576,62,rapper,254400,11,1,4,0.0275,0.933,0.562,0,0.102,-5.963,0.122,0.587,139.981,crunk
1wLhwzPAtze5JT8qqXlqaO,2oJxBPqylFpSb60hOJ4DcH,5,20.03.01,day,Take It to da House,50,TRUE,Solo,12FHARd9fY0Tu0ila4Ua25,Trick Daddy,461576,62,rapper,226160,6,0,4,0.0158,0.935,0.781,0,0.164,-5.795,0.197,0.918,123.894,crunk
7x6SuiiH3fcrsAgfkp2OwQ,2Ve8rF1LYTRGl3ZAI2z2YT,8,26.10.04,day,Sugar (Gimme Some) (feat. Cee-Lo & Ludacris),52,TRUE,Collaboration,12FHARd9fY0Tu0ila4Ua25,Trick Daddy,461576,62,rapper,245107,4,0,4,0.144,0.822,0.673,0,0.323,-6.141,0.228,0.85,120.02,crunk
1fLibtVj3MrNTwRZq5yUOs,2Ve8rF1LYTRGl3ZAI2z2YT,2,26.10.04,day,Let`s Go (feat. Big D & Twista),63,TRUE,Collaboration,12FHARd9fY0Tu0ila4Ua25,Trick Daddy,461576,62,rapper,222200,11,0,4,0.0267,0.748,0.767,0,0.334,-7.806,0.172,0.519,133.929,crunk
10TfdwQqSz1DzJirOAcqZI,4uHDWJc09Axx36uN1VcUq7,5,06.08.02,day,Thug Holiday,40,TRUE,Collaboration,12FHARd9fY0Tu0ila4Ua25,Trick Daddy,461576,62,rapper,294067,1,0,4,0.372,0.767,0.654,0,0.147,-9.088,0.289,0.546,138.062,crunk
4TJ56OkWrnf2fv2a6T69DL,4uHDWJc09Axx36uN1VcUq7,3,06.08.02,day,In da Wind,46,TRUE,Collaboration,12FHARd9fY0Tu0ila4Ua25,Trick Daddy,461576,62,rapper,260480,0,1,4,0.12,0.974,0.586,0,0.0585,-3.801,0.18,0.689,113.998,crunk
7d9I42jF759n5HuUeoulzR,4HMN5pRuHF88SzZoXtJsHM,6,30.03.99,day,Nann Nigga,51,TRUE,Solo,12FHARd9fY0Tu0ila4Ua25,Trick Daddy,461576,62,rapper,167400,2,1,4,0.000507,0.837,0.819,0,0.323,-5.245,0.211,0.643,149.918,crunk
1UkMAtLU8NxsddE7j4zXGO,3lFnWZBoKJiMZiCOG8WQdU,2,01.01.01,day,Flavor Of The Weak,60,TRUE,Solo,4XlcLj6bxCnpBIOHmBpIWP,American Hi-Fi,113189,53,band,188840,10,1,4,0.000406,0.389,0.959,0.0000109,0.335,-1.886,0.0745,0.597,151.334,pop punk
7pbNNVcFePJV3Wani6zH8q,1MmcmLfKCDfdMKkv9VzftG,14,03.02.03,day,All or Nothing,61,FALSE,Solo,4zKhX6hYCQPNs406umP9Fx,O-Town,129639,56,band,250800,0,1,4,0.257,0.652,0.447,0,0.253,-5.507,0.0287,0.234,126.905,boy band
4tgeQrPu5xkrnwErym2JsJ,2aO4ZbunEAG1iaw45Aiosv,5,2000,year,Here`s to the Night,55,FALSE,Solo,4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,207668,58,band,249840,7,1,4,0.0405,0.583,0.652,0.000378,0.0781,-6.255,0.0244,0.352,97.469,alternative metal
4GiVcDqNQI0fc0yYuRGH9m,1qJOmC60ez9RNWPg4ELMBW,2,1998,year,Inside Out,65,FALSE,Solo,4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,207668,58,band,219467,11,1,4,0.114,0.483,0.818,0,0.367,-7.666,0.0444,0.691,175.668,alternative metal
6f67kjvFmXZTA47K8JNVBU,3QQsh7NGbYK1Igxenqi4MZ,1,17.07.01,day,I Wanna Be Bad,46,FALSE,Solo,0kuEP1E9k3WBEwMKwEmp9u,Willa Ford,29434,38,singer,183560,9,0,4,0.234,0.647,0.818,0.0000189,0.216,-3.47,0.0647,0.816,180.019,-
0rRboI6IRuGx56Dq3UdYY4,5WW91LUt9Oqkhzrg0Ao4K0,1,28.08.01,day,Because I Got High,65,TRUE,Solo,4Icvbp9RDt5aY2TWDOVDsr,Afroman,223502,64,rapper,197760,7,1,4,0.166,0.8,0.339,0,0.0791,-8.531,0.483,0.844,165.982,gangster rap
3yUcJwYu7fXAfqMj9krY6l,7ydMeYrv8bFFRkkHepoJM4,6,1999,year,Thank You,67,FALSE,Solo,2mpeljBig2IXLXRAFO9AAs,Dido,808047,72,singer,218360,1,0,4,0.3,0.725,0.583,0.000215,0.0665,-9.942,0.0424,0.765,79.984,dance pop
2fdoGgBd4CbyA4Tkw1Gyw2,3StlnPpl2Q9UMfbUVjO2hu,9,17.11.00,day,Ghetto Girls,15,FALSE,Solo,7352aRY2mqSxBZwzUb6LmA,Bow Wow,641514,65,rapper,195267,5,0,4,0.198,0.769,0.732,0,0.308,-5.99,0.1,0.858,92.228,dance pop
3RnLEACttdwU6futFsaflI,3StlnPpl2Q9UMfbUVjO2hu,7,17.11.00,day,Bow Wow (That`s My Name),45,FALSE,Collaboration,7352aRY2mqSxBZwzUb6LmA,Bow Wow,641514,65,rapper,223267,2,1,4,0.216,0.92,0.677,0.00000168,0.0981,-3.484,0.266,0.939,91.939,dance pop
5lRp1HfDKvaUIjrBDnnmVQ,3StlnPpl2Q9UMfbUVjO2hu,4,17.11.00,day,Puppy Love,19,FALSE,Solo,7352aRY2mqSxBZwzUb6LmA,Bow Wow,641514,65,rapper,209493,5,0,4,0.0331,0.715,0.841,0,0.262,-5.134,0.4,0.87,169.148,dance pop
3LGeYNY9aWQuBJovOOowqm,1Dt7wPQxjnJJBiV6fczCpS,4,15.12.06,day,Outta My System,57,FALSE,Collaboration,7352aRY2mqSxBZwzUb6LmA,Bow Wow,641514,65,rapper,238267,6,1,4,0.0917,0.772,0.59,0,0.101,-6.957,0.183,0.743,83.998,dance pop
6oUGAx0vkBcnGzYkvw0ZsA,1Dt7wPQxjnJJBiV6fczCpS,6,15.12.06,day,Shortie Like Mine,63,FALSE,Collaboration,7352aRY2mqSxBZwzUb6LmA,Bow Wow,641514,65,rapper,268067,7,0,4,0.0745,0.758,0.642,0,0.191,-8.128,0.221,0.701,142.078,dance pop
4S6iSQ7Wr8Ugj4PK1iexkt,3PvNKl8aDlmSjZIEqB553J,5,19.08.03,day,My Baby - With Intro,41,FALSE,Collaboration,7352aRY2mqSxBZwzUb6LmA,Bow Wow,641514,65,rapper,303107,5,0,4,0.172,0.623,0.58,0,0.563,-9.464,0.439,0.51,85.9,dance pop
3NjAxulzcqR9riwzAnoN7p,6NWwv5U9qEB1UsviwgwOYW,7,05.06.01,day,Midwest Swing,38,TRUE,Solo,6rxiUsSvkn5yTs1kfuV8Le,St. Lunatics,70017,40,band,275389,10,0,4,0.0346,0.846,0.58,0.0000453,0.285,-6.533,0.0432,0.271,94.945,dirty south rap
5avQSAKB1dOEeIQBqV4jgW,0uT4bCZS9o5C1ThDa2VxpV,13,01.01.01,day,Until The End Of Time,54,TRUE,Collaboration,1ZwdS5xdxEREPySFridCfh,2Pac,6761285,82,rapper,266907,8,1,4,0.0288,0.757,0.709,0,0.17,-6.716,0.203,0.38,97.023,g funk
5UJ0jCifH0eFU0YTtEbfs6,7zURSbIVZ5vl3NIKkrVRvl,7,01.01.97,day,I Wonder If Heaven Got A Ghetto,40,TRUE,Solo,1ZwdS5xdxEREPySFridCfh,2Pac,6761285,82,rapper,259720,7,1,4,0.23,0.89,0.721,0,0.252,-5.251,0.202,0.651,107.981,g funk
1PU3Hy2uNXmWGDe9gh4Ukb,3OrucS4sHv6Bl9GS4rafEk,5,01.01.95,day,Temptations,55,TRUE,Solo,1ZwdS5xdxEREPySFridCfh,2Pac,6761285,82,rapper,300573,1,1,4,0.123,0.774,0.651,0.00000226,0.406,-7.264,0.0982,0.702,90.704,g funk
0NzNKU2MJ9LCetT2uZMJH2,3OrucS4sHv6Bl9GS4rafEk,4,01.01.95,day,So Many Tears,60,TRUE,Solo,1ZwdS5xdxEREPySFridCfh,2Pac,6761285,82,rapper,239227,1,1,4,0.0233,0.894,0.598,0.0000123,0.0663,-7.59,0.173,0.605,92.708,g funk
0XRbYXQUymj9SJkrr8YK5B,7FK1855C3n1Q0RKbmvl7ll,11,16.02.93,day,Keep Ya Head Up,66,TRUE,Solo,1ZwdS5xdxEREPySFridCfh,2Pac,6761285,82,rapper,262507,4,1,4,0.162,0.636,0.731,0,0.455,-7.037,0.421,0.61,86.15,g funk
4voEoczU7Ijborps9XF1n3,7FK1855C3n1Q0RKbmvl7ll,14,16.02.93,day,I Get Around,68,TRUE,Collaboration,1ZwdS5xdxEREPySFridCfh,2Pac,6761285,82,rapper,259000,10,0,4,0.157,0.849,0.422,0.0000119,0.255,-13.95,0.122,0.624,96.216,g funk
760V3x0EMnuuHFIXIIYP9H,7FK1855C3n1Q0RKbmvl7ll,15,16.02.93,day,Papa`z Song,36,TRUE,Collaboration,1ZwdS5xdxEREPySFridCfh,2Pac,6761285,82,rapper,325533,1,1,4,0.0621,0.721,0.5,0.107,0.107,-14.566,0.238,0.618,172.334,g funk
3eBBbAEBQdr6tkUUd8gyuQ,5tue3HeaFm6XHyYXhI1kww,2,01.01.02,day,Thugz Mansion - 7 Remix,59,TRUE,Collaboration,1ZwdS5xdxEREPySFridCfh,2Pac,6761285,82,rapper,247600,5,0,4,0.302,0.71,0.642,0,0.263,-6.206,0.293,0.891,87.873,g funk
6CMidyjegRGsM2NyEmbuoT,5tue3HeaFm6XHyYXhI1kww,2,01.01.02,day,Still Ballin` - Nitty Remix,45,TRUE,Collaboration,1ZwdS5xdxEREPySFridCfh,2Pac,6761285,82,rapper,169600,8,1,4,0.00722,0.939,0.723,0,0.0483,-4.955,0.18,0.672,99.039,g funk
2AOA0UAoRHcNQVrFmzMX8G,33lk2GnP8cJzl7cd1OJrXn,7,01.01.04,day,Thugs Get Lonely Too,52,TRUE,Collaboration,1ZwdS5xdxEREPySFridCfh,2Pac,6761285,82,rapper,288080,7,1,4,0.0134,0.805,0.878,0.00000115,0.21,-6.081,0.253,0.702,81.962,g funk
0fIG0HBRIjLRNDHAogtwSB,3HyLA4cMFGTbf7WslNJFSZ,13,12.06.00,day,Never Had A Dream Come True,60,FALSE,Solo,1kM5rgJvkiDMOoKX56H6pX,S Club 7,296231,64,band,240492,5,1,4,0.527,0.646,0.549,0,0.0944,-5.578,0.0283,0.441,122.947,australian pop
3OWsm3HE35S9x3fgY8tbgh,7l1ra4zaCXyfr4yTby63t7,3,06.11.00,day,Playas Gon` Play,46,FALSE,Solo,2lFHVcUeJ9Gq6AZiU3ZAOa,3LW,282381,49,band,283533,6,0,4,0.00395,0.656,0.724,0.0000498,0.269,-5.465,0.124,0.62,185.748,girl group
5zn1hpm9N0ylKB7kOtpCw2,7l1ra4zaCXyfr4yTby63t7,1,06.11.00,day,No More (Baby I`ma Do Right),55,FALSE,Solo,2lFHVcUeJ9Gq6AZiU3ZAOa,3LW,282381,49,band,263440,2,0,4,0.102,0.721,0.723,0.0000044,0.0651,-7.08,0.0631,0.761,88.933,girl group
0CmXXEwul09Kf8X68lPA5l,5nfFCN6B0AhReHctfLi1vL,1,01.01.01,day,Missing You,48,FALSE,Solo,5aEWnrN8h3MhuFUPRfaVuy,Case,405092,59,singer,285667,1,0,4,0.287,0.613,0.602,0,0.0705,-6.496,0.0497,0.78,86.328,dance pop
1qj8Td79dgmLqCYafkhQ3G,3zI9R2ktXKRwcPpZH1zpPe,4,2000,year,Loaded,32,FALSE,Solo,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,4832703,77,singer,233173,9,0,4,0.0109,0.506,0.951,0.0000718,0.0536,-4.305,0.0796,0.748,199.811,dance pop
1uPrIHgYztXSkkcts9jet8,3zI9R2ktXKRwcPpZH1zpPe,1,2000,year,She Bangs - English Version,52,FALSE,Solo,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,4832703,77,singer,280627,1,1,4,0.000915,0.63,0.95,0.00000651,0.373,-4.012,0.0806,0.858,143.866,dance pop
1yKDl9K9lrbIFSpPBzEQtb,1k1Cr3nlJDa8pvwZUJ5xfj,4,1999,year,Shake Your Bon-Bon,47,FALSE,Solo,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,4832703,77,singer,192333,0,1,4,0.0942,0.638,0.937,0,0.327,-4.642,0.0444,0.762,100.03,dance pop
4Bza6algEDbY8yrm8qMeg7,1k1Cr3nlJDa8pvwZUJ5xfj,3,1999,year,She`s All I Ever Had,44,FALSE,Solo,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,4832703,77,singer,295333,11,1,4,0.0172,0.393,0.765,0,0.227,-5.924,0.0481,0.274,81.088,dance pop
0Ph6L4l8dYUuXFmb71Ajnd,1k1Cr3nlJDa8pvwZUJ5xfj,1,1999,year,Livin` la Vida Loca,71,FALSE,Solo,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,4832703,77,singer,243160,1,0,4,0.00411,0.425,0.954,0,0.0555,-3.756,0.0476,0.933,178.043,dance pop
1rjHJSGgt10GAtgLrDtHTM,1k1Cr3nlJDa8pvwZUJ5xfj,8,1999,year,Private Emotion (feat. Meja),50,FALSE,Collaboration,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,4832703,77,singer,241000,1,1,4,0.265,0.51,0.726,0,0.0911,-7,0.0337,0.489,146.553,dance pop
2uhaDVmfG7pT94VO5jl2r4,0a9o88R6EXFDtbcbdYqKD2,3,15.11.11,day,Lo Mejor de Mi Vida Eres T,54,FALSE,Collaboration,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,4832703,77,singer,216613,3,1,4,0.543,0.727,0.812,0,0.0796,-4.148,0.0405,0.812,128.811,dance pop
61hJK3EfAd1LDk7x5OrCTc,7qhZvYXFgsaSzuukZw9WCM,4,01.11.06,day,Tu Recuerdo (feat. La Mari De Chambao & Tommy Torres) - MTV Unplugged Version,64,FALSE,Collaboration,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,4832703,77,singer,247867,0,0,4,0.502,0.4,0.82,0,0.712,-5.235,0.103,0.398,83.415,dance pop
6zpyKdTIHTxwvJXbLb2UXV,37QTLk15OwBegvWfBWk36J,3,11.10.05,day,I Don`t Care (feat. Fat Joe & Amerie) - English Version,34,FALSE,Collaboration,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,4832703,77,singer,228480,1,1,4,0.0172,0.855,0.739,0,0.15,-6.892,0.158,0.606,103.808,dance pop
