,popularity_song,explicit,song_type,name,followers,popularity_artist,artist_type,duration_ms,key,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
9103,6,0,0,1953,4776,29,2,171533,8,1,0.746,0.318,0.289,0.0,0.376,-10.436,0.0299,0.309,89.352
9104,0,0,0,1953,4776,29,2,127827,11,1,0.63,0.429,0.422,0.0,0.0899,-10.678,0.0389,0.44,90.329
9105,2,0,0,1953,4776,29,2,157133,7,1,0.711,0.295,0.361,2.59e-05,0.0741,-9.488,0.0277,0.257,108.652
9106,4,0,0,1953,4776,29,2,222293,0,1,0.721,0.391,0.438,9.77e-06,0.21,-11.56,0.0382,0.189,114.453
9107,4,0,0,1954,19447,35,1,161960,2,1,0.664,0.587,0.546,0.000166,0.226,-8.496,0.0342,0.755,116.201
9108,3,0,0,1954,19447,35,1,201187,10,1,0.654,0.447,0.697,2.65e-05,0.135,-8.416,0.0423,0.412,108.855
9109,7,0,0,1954,19447,35,1,217133,5,1,0.692,0.492,0.398,0.0,0.166,-12.065,0.0377,0.452,147.373
9110,5,0,0,1954,19447,35,1,152827,4,0,0.523,0.595,0.754,0.0,0.523,-5.223,0.0325,0.755,141.896
9111,16,0,0,1954,19447,35,1,232800,7,1,0.78,0.297,0.546,0.00542,0.191,-8.204,0.0317,0.393,99.056
9112,29,0,0,1954,19447,35,1,188040,6,1,0.359,0.513,0.591,0.0,0.589,-6.747,0.0258,0.615,75.735
9113,33,0,0,1954,19447,35,1,180307,2,1,0.532,0.477,0.671,0.0,0.331,-6.378,0.0379,0.78,121.452
9114,28,0,0,1955,127413,59,2,202267,2,1,0.242,0.765,0.486,0.014,0.139,-10.823,0.0493,0.739,120.384
9115,18,0,0,1955,127413,59,2,179587,7,1,0.53,0.591,0.613,0.0,0.0745,-12.368,0.0456,0.679,113.311
9116,18,0,0,1955,127413,59,2,186147,0,1,0.753,0.37,0.322,0.0,0.147,-13.364,0.0526,0.258,184.684
9117,23,0,0,1955,127413,59,2,179280,7,1,0.7,0.507,0.349,0.0,0.188,-10.476,0.0292,0.553,73.24
9118,25,0,0,1955,127413,59,2,161187,7,1,0.401,0.318,0.476,0.0,0.6,-9.534,0.029,0.633,173.305
9119,37,0,0,1955,127413,59,2,155080,2,1,0.621,0.746,0.55,1.27e-06,0.0136,-7.554,0.062,0.736,102.669
9120,20,0,0,1955,127413,59,2,168653,4,1,0.488,0.466,0.564,7.04e-06,0.193,-8.703,0.0277,0.502,77.117
9121,56,0,0,1955,127413,59,2,166187,1,1,0.0511,0.625,0.548,0.0,0.176,-10.118,0.0351,0.879,75.756
9122,25,0,0,1955,127413,59,2,195067,5,1,0.632,0.651,0.356,4.66e-06,0.122,-10.85,0.034,0.507,121.621
9123,46,0,0,1956,75760,51,1,113893,9,1,0.265,0.518,0.782,0.654,0.0769,-9.753,0.0631,0.861,163.642
9124,26,0,0,1956,75760,51,1,138560,5,1,0.63,0.65,0.361,0.0799,0.0536,-13.277,0.0306,0.948,99.236
9125,21,0,0,1956,75760,51,1,126040,9,0,0.0382,0.545,0.651,0.858,0.137,-10.237,0.0319,0.962,149.591
9126,50,0,0,1957,1047718,69,2,167840,7,1,0.461,0.593,0.555,9.96e-05,0.084,-14.291,0.038,0.771,106.04
9127,70,0,0,1957,1047718,69,2,303200,2,0,0.23,0.547,0.58,0.00877,0.0569,-13.415,0.0293,0.505,109.827
9128,58,0,0,1957,1047718,69,2,258467,7,1,0.455,0.399,0.687,0.027,0.815,-12.733,0.0568,0.839,131.65
9129,72,0,0,1957,1047718,69,2,250000,2,1,0.475,0.684,0.481,6.57e-05,0.118,-12.59,0.0384,0.784,115.078
9130,28,0,0,1957,1047718,69,2,158253,7,1,0.75,0.577,0.283,2.46e-06,0.157,-16.53,0.0328,0.748,90.504
9131,26,0,0,1958,31284,54,2,178160,4,1,0.0275,0.721,0.286,0.0,0.189,-17.203,0.0425,0.775,114.142
9132,16,0,1,1958,31284,54,2,155453,1,0,0.25,0.873,0.577,3.04e-05,0.109,-9.813,0.0353,0.969,117.74
9133,43,0,1,1958,31284,54,2,172760,4,1,0.0395,0.75,0.384,3.46e-05,0.121,-12.143,0.0537,0.894,124.641
9134,37,0,1,1958,31284,54,2,181253,5,1,0.204,0.89,0.377,1.31e-05,0.0741,-12.111,0.0605,0.907,106.979
9135,59,0,0,1958,31284,54,2,177000,8,1,0.428,0.74,0.301,0.0,0.0782,-11.975,0.0467,0.669,113.61
9136,23,0,0,1958,31284,54,2,162480,10,1,0.477,0.74,0.256,0.00326,0.066,-12.925,0.052,0.626,107.931
9137,8,0,0,1958,31284,54,2,174640,0,1,0.702,0.462,0.322,4.01e-05,0.519,-10.46,0.0286,0.634,170.444
9138,41,0,0,1959,89130,46,1,160533,2,1,0.00407,0.316,0.921,0.0,0.37,-3.491,0.0708,0.723,145.559
9139,10,0,0,1960,18425,38,2,157560,4,1,0.751,0.477,0.362,0.000981,0.131,-11.786,0.0262,0.569,103.959
9140,52,0,0,1961,240570,57,2,157893,9,1,0.776,0.563,0.331,0.000846,0.125,-9.681,0.0283,0.608,105.761
9141,41,0,0,1961,240570,57,2,175253,9,1,0.836,0.619,0.33,0.0,0.154,-11.332,0.0295,0.602,99.353
9142,43,0,0,1962,256295,60,2,185493,7,1,0.713,0.558,0.412,6.12e-05,0.129,-9.29,0.0233,0.639,97.363
9143,27,0,0,1962,256295,60,2,151173,0,1,0.48,0.385,0.373,2.14e-05,0.0559,-7.53,0.0293,0.667,174.42
9144,21,0,0,1962,256295,60,2,168867,4,1,0.333,0.467,0.181,4.54e-06,0.137,-13.016,0.0277,0.362,69.482
9145,27,0,0,1962,256295,60,2,170520,9,1,0.341,0.503,0.251,2.24e-05,0.511,-11.052,0.026,0.491,81.786
9146,21,0,0,1962,256295,60,2,213573,7,1,0.467,0.374,0.148,7.25e-05,0.244,-15.452,0.0305,0.51,177.214
9147,34,0,0,1962,256295,60,2,185107,2,1,0.698,0.321,0.337,0.00116,0.0721,-12.825,0.0427,0.371,155.279
9148,64,0,0,1962,256295,60,2,173867,1,1,0.13,0.516,0.15,0.0755,0.122,-20.41,0.0272,0.206,97.398
9149,23,0,0,1963,165271,62,3,149986,10,1,0.347,0.635,0.637,0.0,0.343,-7.938,0.0614,0.704,126.436
9150,20,0,0,1963,165271,62,3,146253,0,1,0.445,0.773,0.657,0.0024,0.0976,-9.578,0.0342,0.901,111.226
9151,50,0,0,1963,165271,62,3,152333,6,1,0.395,0.746,0.334,0.00793,0.258,-13.418,0.13,0.68,126.099
9152,49,0,0,1963,165271,62,3,194107,1,1,0.148,0.376,0.477,0.000425,0.0384,-5.661,0.0304,0.347,138.923
9153,19,0,0,1963,165271,62,3,170533,7,1,0.623,0.809,0.428,0.052,0.0925,-11.781,0.0291,0.848,106.505
9154,62,0,0,1963,165271,62,3,159000,0,1,0.263,0.79,0.41,0.00314,0.174,-13.241,0.0343,0.815,112.345
9155,22,0,0,1964,881191,69,2,200560,3,1,0.0723,0.483,0.426,0.00591,0.185,-9.576,0.032,0.362,156.49
9156,25,0,0,1964,881191,69,2,150933,1,0,0.383,0.694,0.726,5.59e-05,0.0897,-6.335,0.0446,0.853,111.483
9157,44,0,0,1964,881191,69,2,144000,5,1,0.212,0.676,0.784,0.00288,0.258,-6.599,0.0334,0.937,119.812
9158,30,0,0,1965,144930,63,2,196720,6,0,0.767,0.418,0.457,0.0,0.526,-10.0,0.0576,0.509,159.51
9159,55,0,0,1966,381211,61,2,200973,6,0,0.767,0.47,0.385,0.0653,0.179,-13.159,0.0296,0.694,112.377
9160,29,0,1,1966,381211,61,2,333920,0,1,0.246,0.496,0.701,0.00024,0.175,-8.119,0.0512,0.67,143.69
9161,57,0,0,1967,13199963,90,1,238854,5,1,0.091,0.462,0.632,0.0,0.397,-7.438,0.0248,0.585,74.268
9162,41,0,0,1967,13199963,90,1,203620,1,1,0.0294,0.507,0.855,0.00015,0.272,-7.63,0.063,0.817,120.913
9163,39,0,0,1967,13199963,90,1,176707,11,0,0.0506,0.674,0.688,0.0295,0.129,-8.584,0.0337,0.774,109.347
9164,43,0,0,1967,13199963,90,1,268246,2,1,0.0106,0.294,0.686,3.31e-06,0.688,-8.556,0.0396,0.561,173.105
9165,43,0,0,1967,13199963,90,1,271974,11,1,0.0303,0.383,0.558,3.98e-05,0.555,-10.319,0.0514,0.207,102.508
9166,43,0,0,1967,13199963,90,1,82397,7,1,0.0652,0.287,0.753,0.0,0.288,-7.587,0.0387,0.882,130.637
9167,45,0,0,1967,13199963,90,1,226667,7,1,0.281,0.364,0.483,1.53e-06,0.113,-8.22,0.0317,0.7,102.967
9168,40,0,0,1967,13199963,90,1,180600,7,1,0.0215,0.663,0.606,0.0,0.119,-5.758,0.0307,0.412,96.886
9169,55,0,0,1967,13199963,90,1,159160,1,1,0.208,0.616,0.636,0.0,0.517,-7.055,0.0325,0.654,110.618
9170,51,0,0,1967,13199963,90,1,125227,4,0,0.836,0.521,0.301,0.0,0.398,-7.118,0.0356,0.621,137.382
9171,42,0,0,1967,13199963,90,1,162400,4,1,0.0155,0.534,0.646,1.42e-05,0.142,-8.998,0.0366,0.852,122.174
9172,55,0,1,1967,13199963,90,1,191773,7,1,0.186,0.703,0.636,0.0256,0.0959,-7.579,0.0376,0.218,122.921
9173,62,0,0,1967,13199963,90,1,139347,7,1,0.0904,0.564,0.827,3.73e-06,0.127,-7.089,0.0283,0.912,89.847
9174,66,0,0,1967,13199963,90,1,140920,4,0,0.26,0.377,0.916,0.0,0.074,-3.199,0.0481,0.912,75.533
9175,58,0,0,1967,13199963,90,1,116160,0,1,0.507,0.581,0.821,0.0,0.108,-4.387,0.0318,0.968,136.145
9176,64,0,0,1967,13199963,90,1,188813,10,1,0.149,0.803,0.776,0.00471,0.222,-7.561,0.0333,0.969,113.193
9177,35,0,0,1967,13199963,90,1,305973,0,1,0.717,0.527,0.522,0.000595,0.142,-10.614,0.0259,0.73,85.155
9178,77,0,0,1967,13199963,90,1,243027,0,1,0.631,0.443,0.403,0.0,0.111,-8.339,0.0322,0.41,143.462
9179,70,0,0,1967,13199963,90,1,182293,0,1,0.198,0.396,0.338,2.62e-06,0.138,-10.872,0.0304,0.377,133.522
9180,70,0,0,1967,13199963,90,1,139560,6,0,0.188,0.534,0.725,0.0,0.0994,-7.576,0.0332,0.763,95.003
9181,64,0,0,1967,13199963,90,1,189680,9,1,0.0457,0.519,0.85,0.0,0.233,-6.777,0.0678,0.749,123.419
9182,67,0,0,1967,13199963,90,1,154200,0,1,0.137,0.59,0.805,0.0,0.0996,-6.481,0.0371,0.797,138.514
9183,67,0,0,1967,13199963,90,1,141693,0,1,0.386,0.52,0.829,6.2e-05,0.227,-6.228,0.0806,0.744,147.997
9184,59,0,0,1967,13199963,90,1,120853,4,1,0.334,0.527,0.48,0.0,0.0702,-9.61,0.028,0.706,139.388
9185,64,0,0,1967,13199963,90,1,215733,4,1,0.568,0.593,0.289,0.000829,0.0928,-11.049,0.0259,0.733,77.119
9186,33,0,0,1967,13199963,90,1,139400,4,0,0.144,0.3,0.743,0.0,0.385,-10.005,0.0393,0.952,154.18
9187,8,0,0,1968,25034,44,2,129333,5,1,0.309,0.643,0.707,3.79e-06,0.104,-12.41,0.0855,0.936,188.001
9188,50,0,0,1968,25034,44,2,194400,4,1,0.629,0.795,0.448,0.0,0.0659,-13.427,0.0444,0.96,122.318
9189,17,0,0,1969,120340,43,1,233333,2,1,0.894,0.534,0.36,0.101,0.0976,-18.08,0.0394,0.671,162.38
9190,23,0,0,1969,120340,43,1,276627,4,0,0.718,0.483,0.553,0.078,0.203,-11.604,0.0801,0.585,80.029
9191,0,0,0,1970,33862,47,2,190267,0,1,0.759,0.548,0.193,0.0337,0.114,-15.686,0.0285,0.39,93.296
9192,0,0,0,1970,33862,47,2,137560,7,1,0.905,0.322,0.334,0.000135,0.34,-11.583,0.029,0.384,93.056
9193,6,0,0,1970,33862,47,2,162373,1,1,0.898,0.35,0.256,5.38e-06,0.139,-11.18,0.0286,0.442,111.859
9194,41,0,0,1970,33862,47,2,161533,1,1,0.882,0.213,0.213,3.16e-05,0.0633,-11.896,0.0345,0.519,206.983
9195,46,0,0,1971,9765,38,1,174160,5,0,0.541,0.439,0.882,0.671,0.793,-9.036,0.087,0.317,138.551
9196,45,0,0,1972,1425463,72,2,214893,6,1,0.606,0.311,0.463,2.15e-05,0.263,-10.838,0.0601,0.594,159.401
9197,34,0,0,1973,22823,41,1,180419,0,1,0.537,0.326,0.543,0.0,0.184,-10.335,0.0379,0.39,104.59
9198,36,0,0,1973,22823,41,1,166301,1,1,0.601,0.171,0.32,3.11e-05,0.0463,-12.494,0.0313,0.328,180.861
9199,2,0,0,1973,22823,41,1,176379,9,1,0.797,0.588,0.795,0.00012,0.187,-6.297,0.0339,0.966,139.057
9200,3,0,0,1973,22823,41,1,142988,1,1,0.613,0.378,0.484,0.0,0.212,-7.762,0.028,0.41,103.742
9201,19,0,0,1973,22823,41,1,196441,9,1,0.771,0.487,0.449,0.0,0.133,-8.115,0.025,0.477,92.431
9202,32,0,0,1974,345061,64,1,150000,5,1,0.577,0.663,0.491,0.000529,0.158,-11.949,0.0272,0.894,119.242
9203,25,0,0,1974,345061,64,1,223893,5,1,0.828,0.26,0.206,0.0506,0.101,-19.706,0.0302,0.124,76.692
9204,35,0,0,1974,345061,64,1,268960,7,1,0.599,0.465,0.385,0.0293,0.188,-16.73,0.0419,0.282,126.839
9205,38,0,0,1975,8895,35,1,215440,9,1,0.165,0.32,0.778,0.000268,0.418,-10.477,0.0521,0.72,152.308
9206,20,0,0,1976,236258,59,2,139320,7,0,0.182,0.632,0.681,0.000633,0.232,-8.056,0.0271,0.821,109.477
9207,38,0,0,1977,50417,47,2,157773,5,1,0.375,0.666,0.573,0.831,0.236,-12.193,0.0292,0.916,106.9
9208,34,0,0,1978,38089,43,1,163547,7,1,0.0758,0.696,0.651,3.41e-05,0.0819,-9.023,0.0321,0.96,131.852
9209,10,0,0,1978,38089,43,1,180093,2,1,0.709,0.388,0.542,0.0,0.188,-9.532,0.0305,0.53,104.467
9210,18,0,0,1978,38089,43,1,135160,5,1,0.528,0.374,0.578,6.71e-06,0.194,-9.577,0.0397,0.654,143.72
9211,48,0,0,1978,38089,43,1,184240,11,1,0.805,0.394,0.68,0.00265,0.687,-8.733,0.0386,0.667,131.298
9212,5,0,0,1979,334,23,1,161893,0,1,0.649,0.512,0.536,0.0,0.132,-8.874,0.0476,0.845,141.35
9213,48,0,0,1979,334,23,1,174133,2,1,0.322,0.592,0.834,0.0,0.364,-11.565,0.0334,0.809,130.967
9214,9,0,0,1980,18329,51,2,131093,5,1,0.696,0.646,0.68,0.0,0.148,-12.684,0.101,0.842,169.083
9215,30,0,0,1980,18329,51,2,143133,7,1,0.71,0.7,0.903,2.61e-06,0.23,-11.68,0.12,0.853,150.224
9216,45,0,0,1981,34304,44,2,110840,4,1,0.97,0.588,0.165,0.000117,0.206,-20.076,0.0498,0.605,135.958
9217,34,0,0,1982,57934,48,2,183933,0,1,0.802,0.367,0.204,2.43e-06,0.144,-16.898,0.0352,0.645,96.61
9218,28,0,0,1982,57934,48,2,152360,10,1,0.782,0.335,0.163,0.0,0.316,-17.254,0.031,0.513,84.315
9219,28,0,0,1983,89851,55,2,148067,5,1,0.599,0.62,0.315,2.96e-06,0.209,-15.142,0.0343,0.751,111.773
9220,13,0,0,1984,198530,56,1,191240,9,1,0.177,0.591,0.448,2.72e-06,0.218,-11.295,0.0277,0.724,102.748
9221,14,0,0,1984,198530,56,1,154067,7,1,0.127,0.583,0.479,8.62e-06,0.133,-9.747,0.0304,0.797,126.289
9222,53,0,0,1984,198530,56,1,176800,9,1,0.356,0.659,0.561,0.0,0.208,-9.342,0.0302,0.93,133.536
9223,17,0,0,1984,198530,56,1,123067,2,1,0.212,0.558,0.512,0.0,0.111,-10.016,0.0289,0.702,93.181
9224,15,0,0,1984,198530,56,1,128267,0,1,0.902,0.679,0.364,0.0,0.13,-12.652,0.0483,0.553,97.288
9225,16,0,0,1984,198530,56,1,151067,9,1,0.783,0.499,0.156,0.0,0.351,-13.523,0.0429,0.439,119.553
9226,13,0,0,1984,198530,56,1,175067,3,1,0.646,0.642,0.509,0.0,0.0432,-10.192,0.0354,0.652,139.256
9227,19,0,0,1984,198530,56,1,120867,0,1,0.401,0.769,0.648,0.0,0.0799,-10.405,0.0395,0.972,141.689
9228,15,0,0,1984,198530,56,1,169000,0,1,0.617,0.639,0.394,0.00446,0.066,-12.638,0.0757,0.898,148.243
9229,30,0,0,1984,198530,56,1,121040,7,1,0.724,0.575,0.563,0.0,0.333,-9.653,0.0352,0.865,112.722
9230,28,0,0,1984,198530,56,1,135960,9,1,0.248,0.588,0.556,0.0,0.0476,-9.34,0.0312,0.94,136.841
9231,51,0,0,1984,198530,56,1,155667,0,1,0.64,0.587,0.332,0.0,0.203,-12.301,0.0331,0.696,133.461
9232,32,0,0,1985,4002,29,1,175533,5,1,0.164,0.667,0.678,9.32e-05,0.118,-8.18,0.0264,0.92,110.444
9233,8,0,0,1985,4002,29,1,161307,5,1,0.654,0.557,0.09,0.0483,0.148,-22.604,0.0259,0.462,78.137
9234,5,0,0,1986,2616,34,1,143360,4,1,0.801,0.629,0.353,0.0,0.19,-11.271,0.0362,0.543,125.863
9235,49,0,1,1987,26041,54,2,221627,1,0,0.5,0.28,0.48,0.0,0.168,-8.413,0.0318,0.345,125.674
9236,40,0,1,1987,26041,54,2,182773,6,0,0.583,0.404,0.656,0.0,0.0883,-7.778,0.0343,0.657,130.551
9237,39,0,1,1987,26041,54,2,169013,9,1,0.308,0.601,0.854,0.0,0.0947,-5.837,0.0656,0.936,141.395
9238,56,0,1,1987,26041,54,2,256280,9,0,0.447,0.321,0.664,0.0,0.138,-5.902,0.0326,0.57,139.235
9239,48,0,0,1988,46711,43,1,167453,4,1,0.0362,0.493,0.652,0.0,0.0839,-11.11,0.031,0.668,133.17
9240,10,0,0,1989,7104,33,1,157400,0,1,0.494,0.542,0.646,0.0,0.367,-13.095,0.069,0.68,129.98
9241,23,0,0,1989,7104,33,1,152213,1,1,0.664,0.531,0.341,0.0,0.272,-10.433,0.0455,0.548,132.261
9242,24,0,0,1990,1625,36,1,155040,11,0,0.29,0.459,0.317,9.63e-05,0.754,-13.828,0.0248,0.453,78.918
9243,49,0,0,1991,82275,59,2,141329,3,0,0.151,0.738,0.661,0.0,0.185,-5.016,0.0311,0.928,112.801
9244,32,0,0,1992,509,28,1,148493,10,1,0.424,0.637,0.715,0.0,0.113,-8.67,0.0404,0.951,139.5
9245,4,0,0,1993,826,29,1,139920,1,1,0.0764,0.647,0.482,0.000151,0.12,-10.712,0.0343,0.614,94.077
9246,3,0,0,1993,826,29,1,161347,4,1,0.58,0.363,0.217,0.634,0.123,-14.467,0.0273,0.304,94.506
9247,5,0,0,1993,826,29,1,166947,10,1,0.426,0.424,0.536,0.753,0.108,-10.568,0.0268,0.726,96.7
9248,10,0,0,1993,826,29,1,132453,1,1,0.109,0.537,0.424,0.0,0.238,-11.448,0.0562,0.665,119.392
9249,4,0,0,1993,826,29,1,147067,3,1,0.522,0.592,0.387,0.0364,0.151,-15.322,0.0309,0.894,124.947
9250,32,0,0,1993,826,29,1,203747,10,1,0.88,0.584,0.229,0.0428,0.111,-18.21,0.0344,0.736,110.44
9251,8,0,1,1994,168,24,3,150440,10,1,0.467,0.447,0.569,0.000224,0.297,-11.31,0.0532,0.86,117.705
9252,3,0,0,1995,748,27,2,182133,0,1,0.847,0.219,0.367,0.0,0.141,-13.046,0.0358,0.423,69.147
9253,32,0,0,1996,70625,42,1,264000,4,1,0.331,0.525,0.374,0.0,0.0775,-13.045,0.0346,0.344,110.305
9254,2,0,0,1997,3936,28,2,127467,10,1,0.727,0.632,0.446,3.64e-05,0.154,-14.436,0.0774,0.359,124.59
9255,2,0,0,1998,871,24,1,129760,10,1,0.00303,0.142,0.618,0.899,0.0808,-13.444,0.062,0.576,158.101
9256,10,0,0,1999,22404,32,1,141267,1,1,0.00382,0.26,0.908,0.339,0.0676,-8.946,0.0795,0.583,167.633
9257,1,0,0,2000,57022,43,1,150400,9,1,0.541,0.66,0.62,0.0,0.275,-8.42,0.0853,0.733,120.904
9258,26,0,0,2000,57022,43,1,119187,2,1,0.633,0.62,0.241,0.0,0.0715,-12.481,0.0281,0.539,106.888
9259,27,0,0,2000,57022,43,1,142067,5,1,0.323,0.409,0.521,0.0,0.0752,-12.979,0.0418,0.734,149.893
9260,34,0,0,2001,32988,39,1,148800,6,0,0.0967,0.41,0.566,0.0,0.263,-11.073,0.0443,0.669,142.037
9261,6,0,0,2002,10093,38,1,170693,2,1,0.046,0.508,0.428,0.000719,0.752,-12.716,0.0361,0.677,138.029
9262,33,0,0,2002,10093,38,1,153173,2,0,0.417,0.446,0.372,0.0,0.135,-12.566,0.0326,0.827,164.656
9263,40,0,0,2002,10093,38,1,137493,9,1,0.657,0.644,0.459,0.0,0.0876,-11.702,0.0322,0.852,92.801
9264,26,0,0,2003,216441,65,2,161760,8,1,0.432,0.602,0.725,0.0,0.049,-5.32,0.0286,0.933,126.815
9265,4,0,0,2003,216441,65,2,175400,0,0,0.657,0.515,0.699,0.0,0.154,-7.316,0.0483,0.783,111.28
9266,20,0,0,2004,31878,41,1,151951,5,1,0.704,0.336,0.677,0.00197,0.11,-11.963,0.0548,0.315,103.035
9267,47,0,0,2004,31878,41,1,178144,2,0,0.354,0.341,0.714,0.0,0.31,-7.998,0.0404,0.412,147.604
9268,0,0,0,2005,703,24,1,134400,2,1,0.706,0.434,0.281,0.0,0.0899,-13.071,0.0251,0.191,78.675
9269,32,0,0,2006,63555,56,2,164000,7,1,0.363,0.322,0.34,1.23e-06,0.356,-10.755,0.0308,0.269,122.843
9270,10,0,0,2006,63555,56,2,144000,0,1,0.732,0.688,0.428,0.0,0.586,-11.762,0.0365,0.558,125.092
9271,49,0,0,2006,63555,56,2,96000,7,1,0.703,0.628,0.643,0.0,0.523,-8.684,0.0617,0.967,119.571
9272,58,0,0,2006,63555,56,2,150000,2,1,0.687,0.475,0.43,0.0,0.715,-10.049,0.025,0.696,94.845
9273,26,0,0,2006,63555,56,2,127000,3,1,0.8,0.54,0.362,0.0,0.311,-12.282,0.0305,0.568,121.147
9274,18,0,0,2006,63555,56,2,119000,10,1,0.675,0.37,0.731,2.2e-06,0.829,-9.515,0.0751,0.572,65.857
9275,14,0,0,2006,63555,56,2,135000,4,1,0.453,0.59,0.568,0.0,0.746,-9.234,0.0317,0.964,119.287
9276,9,0,0,2006,63555,56,2,124000,8,1,0.69,0.694,0.504,0.0,0.23,-9.049,0.0375,0.85,130.055
9277,35,0,0,2006,63555,56,2,154000,5,1,0.836,0.621,0.458,0.0,0.163,-9.344,0.0423,0.787,123.279
9278,14,0,0,2006,63555,56,2,160000,3,0,0.656,0.299,0.396,4.34e-06,0.189,-10.168,0.0288,0.666,180.425
9279,27,0,0,2006,63555,56,2,133000,1,1,0.884,0.504,0.459,0.0,0.317,-9.918,0.0319,0.726,124.937
9280,2,0,0,2007,358,35,2,172880,7,1,0.0602,0.358,0.606,0.0,0.222,-8.632,0.0361,0.833,203.458
9281,33,0,0,2007,358,35,2,187400,7,1,0.381,0.528,0.34,0.0,0.0883,-10.194,0.0395,0.515,74.997
9282,9,0,0,2007,358,35,2,181307,0,1,0.386,0.669,0.605,0.0,0.605,-7.283,0.0305,0.885,136.801
9283,39,0,0,2008,71954,53,1,161400,7,1,0.85,0.472,0.377,0.0,0.255,-10.096,0.0304,0.588,116.456
9284,54,0,0,2008,71954,53,1,140440,4,1,0.265,0.515,0.496,0.0,0.182,-7.446,0.0324,0.651,153.582
9285,41,0,0,2008,71954,53,1,163200,10,1,0.482,0.599,0.511,2.03e-05,0.306,-10.072,0.0294,0.779,88.229
9286,48,0,0,2008,71954,53,1,162320,10,1,0.75,0.567,0.672,0.0837,0.367,-7.666,0.0336,0.79,126.509
9287,21,0,0,2009,259,16,2,173999,0,0,0.0149,0.464,0.466,0.388,0.139,-12.788,0.0331,0.587,139.299
9288,0,0,0,2010,14688,36,2,132773,0,1,0.924,0.49,0.339,0.0,0.183,-8.351,0.0375,0.649,120.94
9289,15,0,0,2010,14688,36,2,153027,11,1,0.683,0.409,0.485,0.0,0.224,-9.945,0.0456,0.401,119.962
9290,7,0,0,2011,22118,47,2,141027,2,1,0.125,0.643,0.574,0.000537,0.0368,-10.323,0.0508,0.869,126.874
9291,8,0,0,2011,22118,47,2,137227,0,1,0.239,0.55,0.533,9.29e-06,0.308,-11.983,0.0405,0.973,158.182
9292,9,0,0,2011,22118,47,2,145773,4,1,0.5,0.821,0.592,0.0,0.208,-12.736,0.0513,0.964,133.717
9293,7,0,0,2011,22118,47,2,128493,7,1,0.751,0.776,0.626,0.0,0.0743,-10.615,0.344,0.946,136.334
9294,8,0,0,2012,661,22,2,238613,6,0,0.891,0.391,0.23,0.0,0.141,-10.371,0.0445,0.224,131.667
9295,5,0,0,2013,98,2,1,202000,2,0,0.532,0.247,0.48,0.00293,0.142,-7.897,0.0337,0.403,170.363
9296,52,0,0,2014,14313,43,1,185524,11,1,0.000242,0.346,0.75,0.0119,0.271,-6.619,0.103,0.667,165.036
9297,13,0,0,2015,9528,38,1,137744,9,0,0.621,0.487,0.414,0.0,0.346,-11.588,0.0294,0.794,66.444
9298,30,0,0,2015,9528,38,1,147278,9,1,0.859,0.536,0.394,0.0,0.362,-10.111,0.0277,0.798,128.998
9299,19,0,0,2016,13724,50,2,163493,4,1,0.638,0.498,0.424,5.77e-05,0.199,-13.844,0.043,0.713,113.304
9300,59,0,0,2016,13724,50,2,165067,4,0,0.93,0.711,0.347,0.0134,0.403,-10.955,0.0394,0.661,128.474
9301,52,0,0,2017,20684,54,1,176600,2,1,0.239,0.575,0.843,5.16e-06,0.0764,-5.931,0.0584,0.858,128.169
9302,41,0,0,2018,17904,49,1,166092,11,1,0.111,0.46,0.955,0.54,0.952,-6.684,0.0487,0.726,160.073
9303,41,0,0,2019,6653,34,2,176360,8,1,0.861,0.251,0.338,0.0,0.144,-11.897,0.0382,0.353,81.642
9304,32,0,0,2020,159033,58,2,200853,9,1,0.9,0.453,0.182,0.00247,0.274,-16.322,0.0306,0.401,95.32
9305,31,0,0,2020,159033,58,2,142107,4,1,0.769,0.493,0.285,0.000709,0.376,-12.518,0.0264,0.579,93.435
9306,32,0,0,2020,159033,58,2,129560,11,1,0.781,0.544,0.378,0.0,0.127,-13.851,0.0304,0.905,82.115
9307,15,0,0,2020,159033,58,2,133253,10,1,0.784,0.276,0.243,0.0289,0.0824,-13.61,0.0283,0.212,80.899
9308,5,0,0,2021,1914,26,1,126867,0,1,0.306,0.636,0.533,0.0,0.13,-9.715,0.0342,0.764,125.074
9309,33,0,0,2021,1914,26,1,147827,2,1,0.0492,0.587,0.608,0.000338,0.217,-10.425,0.0291,0.726,90.528
9310,19,0,0,2022,24619,48,3,164627,9,1,0.458,0.574,0.448,0.282,0.136,-11.585,0.0274,0.593,109.157
9311,21,0,0,2022,24619,48,3,159133,11,0,0.261,0.506,0.41,0.0,0.178,-9.521,0.0275,0.487,104.114
9312,46,0,0,2023,11681,39,1,167253,9,1,0.181,0.62,0.781,0.0,0.187,-5.938,0.0379,0.864,144.707
9313,3,0,0,2024,16704,37,2,183800,7,0,0.266,0.617,0.488,0.0,0.11,-9.567,0.035,0.685,136.236
9314,25,0,0,2024,16704,37,2,168280,10,0,0.215,0.634,0.674,0.00207,0.123,-7.623,0.042,0.669,129.355
9315,38,0,0,2024,16704,37,2,181493,3,1,0.611,0.619,0.654,0.0,0.144,-8.46,0.0652,0.688,134.293
